Art	AHIS 1,SEMERE M G	AHIS 1	SEMERE M G	9	47	42		137
Art	AHIS 1,MEYER W J	AHIS 1	MEYER W J	29	12	1		50
Art	AHIS 1,MEYER W J	AHIS 1	MEYER W J	37	6	2		49
Art	AHIS 1,BROWN WE	AHIS 1	BROWN WE	11	14	5		50
Art	AHIS 2,ROWE S H	AHIS 2	ROWE S H	10	11	9		47
Art	AHIS 2,MEYER W J	AHIS 2	MEYER W J	45	4	1		55
Art	AHIS 2,MEYER W J	AHIS 2	MEYER W J	36	5			56
Art	AHIS 2,MING L Y	AHIS 2	MING L Y	8	8	2		36
Art	AHIS 3,MEYER W J	AHIS 3	MEYER W J	52	24	4		121
Art	AHIS 3,MEYER W J	AHIS 3	MEYER W J	15	7	1		44
Art	AHIS 11,JAMES N M	AHIS 11	JAMES N M	11	10	4		34
Art	AHIS 11,JAMES N M	AHIS 11	JAMES N M	8	3	5		38
Art	AHIS 11,WOOD E	AHIS 11	WOOD E	22	16	5		51
Art	AHIS 11,WOOD E	AHIS 11	WOOD E	10	11	13		42
Art	AHIS 17,O'LEARY T F	AHIS 17	O'LEARY T F	5	8	7	1	47
Art	AHIS 17,O'LEARY T F	AHIS 17	O'LEARY T F	6	7	5		33
Art	AHIS 18,BROWN WE	AHIS 18	BROWN WE	9	15	8		47
Art	AHIS 72,ROWE S H	AHIS 72	ROWE S H	6	5	3		43
Art	AHIS 72,ROWE S H	AHIS 72	ROWE S H	15	9	7	1	51
Art	AHIS 72,BROWN WE	AHIS 72	BROWN WE	13	13	9		44
Art	AHIS 72,MIHAYLOVICH K W	AHIS 72	MIHAYLOVICH K W	19	12	5		42
Art	AHIS 72,MIHAYLOVICH K W	AHIS 72	MIHAYLOVICH K W	19	11	1		39
Art	AHIS 72,FOLLAND T F	AHIS 72	FOLLAND T F	6	11	4	1	30
Art	AHIS 72,FOLLAND T F	AHIS 72	FOLLAND T F	9	6	11		34
Art	AHIS 72,SCHAPA E J	AHIS 72	SCHAPA E J	67	22	11		120
Art	ART 10A,BURCHMAN J H	ART 10A	BURCHMAN J H	15	8			29
Art	ART 10A,ARUTIAN C L	ART 10A	ARUTIAN C L	9	1	4		27
Art	ART 10A,MIYANO E	ART 10A	MIYANO E	12	7	4		28
Art	ART 10A,MITCHELL R	ART 10A	MITCHELL R	21	4			29
Art	ART 10A,ARUTIAN C L	ART 10A	ARUTIAN C L	8	3	6		27
Art	ART 10A,KIYOSE Y	ART 10A	KIYOSE Y	6	6	2		29
Art	ART 10A,KARLSEN A M	ART 10A	KARLSEN A M	9	4	9		34
Art	ART 10A,BURCHMAN J H	ART 10A	BURCHMAN J H	20	6	1		29
Art	ART 10A,SYNICKY C M	ART 10A	SYNICKY C M	7	5	2		26
Art	ART 10A,VICICH G M	ART 10A	VICICH G M	21	10	3		34
Art	ART 10A,KARLSEN A M	ART 10A	KARLSEN A M	6	6	5		28
Art	ART 10A,MOSS AV	ART 10A	MOSS AV	12	7	3		32
Art	ART 10A,SILVER E M	ART 10A	SILVER E M	16	7	1		26
Art	ART 10A,SHIBATA J M	ART 10A	SHIBATA J M	13	5			22
Art	ART 10A,MITCHELL R	ART 10A	MITCHELL R	22	3			28
Art	ART 10A,MOSS AV	ART 10A	MOSS AV	5	5			26
Art	ART 10B,MAMMARELLA C J	ART 10B	MAMMARELLA C J	10	7	1		23
Art	ART 10B,DAVIS R L	ART 10B	DAVIS R L	19	10	1		33
Art	ART 10B,MIYANO E	ART 10B	MIYANO E	17	3			26
Art	ART 10C,LUNDQUIST T	ART 10C	LUNDQUIST T	10	6	2		21
Art	ART 10C,OBIAMIWE O D	ART 10C	OBIAMIWE O D	14	3			20
Art	ART 10C,OBIAMIWE O D	ART 10C	OBIAMIWE O D	20	5			26
Art	ART 13,HARTMAN D G	ART 13	HARTMAN D G	17	10			29
Art	ART 13,HARTMAN D G	ART 13	HARTMAN D G	23	2			25
Art	ART 13,SILVER E M	ART 13	SILVER E M	11	5			21
Art	ART 17A,RIGGS T M	ART 17A	RIGGS T M	3	7	3		20
Art	ART 20A,KOMPANEYETS M	ART 20A	KOMPANEYETS M	3	14	8		35
Art	ART 20A,VICICH G M	ART 20A	VICICH G M	13	9	1		30
Art	ART 20A,HATTON C	ART 20A	HATTON C	9	6	6		32
Art	ART 20A,RIGGS T M	ART 20A	RIGGS T M	6	4	3		32
Art	ART 20A,HATTON C	ART 20A	HATTON C	12	7	5		30
Art	ART 20A,MAMMARELLA C J	ART 20A	MAMMARELLA C J	8	8	2		32
Art	ART 20A,ZARCONE J	ART 20A	ZARCONE J	8	5	3		30
Art	ART 20A,RICHARDSON DOOL L J	ART 20A	RICHARDSON DOOL L J	5	7			26
Art	ART 20A,KAGAN SHARON	ART 20A	KAGAN SHARON	7	6	7		31
Art	ART 20A,GRECO J	ART 20A	GRECO J	10	6	5		31
Art	ART 20A,HATTON C	ART 20A	HATTON C	17	3	4		31
Art	ART 20A,GRECO J	ART 20A	GRECO J	10	6	5		28
Art	ART 20A,OCONNELL J L	ART 20A	OCONNELL J L	7	5	5		25
Art	ART 20A,THOMASON M M	ART 20A	THOMASON M M	6	8	4		25
