Art	AHIS 1,SEMERE M G	AHIS 1	SEMERE M G	8	37	57	1	137
Art	AHIS 1,SEMERE M G	AHIS 1	SEMERE M G	6	36	74	1	149
Art	AHIS 1,MEYER W J	AHIS 1	MEYER W J	29	10	1	2	55
Art	AHIS 1,MEYER W J	AHIS 1	MEYER W J	11	24	5		49
Art	AHIS 1,LYALL V I	AHIS 1	LYALL V I	10	14	3		44
Art	AHIS 2,MIHAYLOVICH K W	AHIS 2	MIHAYLOVICH K W	17	13	4	1	52
Art	AHIS 2,SEMERE M G	AHIS 2	SEMERE M G	31	26	44		130
Art	AHIS 2,ROWE S H	AHIS 2	ROWE S H	15	6	1		35
Art	AHIS 2,MEYER W J	AHIS 2	MEYER W J	39	5	1	1	58
Art	AHIS 2,MEYER W J	AHIS 2	MEYER W J	43	4			56
Art	AHIS 3,MEYER W J	AHIS 3	MEYER W J	41	22	9	7	124
Art	AHIS 3,MING L Y	AHIS 3	MING L Y	11	8	6		40
Art	AHIS 11,WOOD E	AHIS 11	WOOD E	22	26	14	1	106
Art	AHIS 11,JAMES N M	AHIS 11	JAMES N M	8	6	2		29
Art	AHIS 11,WOOD E	AHIS 11	WOOD E	19	13	9	1	52
Art	AHIS 17,O'LEARY T F	AHIS 17	O'LEARY T F	7	4	4		35
Art	AHIS 17,O'LEARY T F	AHIS 17	O'LEARY T F	5	4	7		36
Art	AHIS 18,BROWN WE	AHIS 18	BROWN WE	6	17	5	1	41
Art	AHIS 72,FOLLAND T F	AHIS 72	FOLLAND T F	15	10	13		50
Art	AHIS 72,BROWN WE	AHIS 72	BROWN WE	16	12	5		42
Art	AHIS 72,FOLLAND T F	AHIS 72	FOLLAND T F	11	9	13		50
Art	AHIS 72,MIHAYLOVICH K W	AHIS 72	MIHAYLOVICH K W	27	13	1		46
Art	AHIS 72,MIHAYLOVICH K W	AHIS 72	MIHAYLOVICH K W	22	10	1		41
Art	AHIS 72,SCHAPA E J	AHIS 72	SCHAPA E J	27	1	2		40
Art	AHIS 72,ROWE S H	AHIS 72	ROWE S H	10	11	5	1	40
Art	ART 10A,BURCHMAN J H	ART 10A	BURCHMAN J H	13	10	2		31
Art	ART 10A,ARUTIAN C L	ART 10A	ARUTIAN C L	6	3	4		26
Art	ART 10A,MIYANO E	ART 10A	MIYANO E	10	12	3		29
Art	ART 10A,MITCHELL R	ART 10A	MITCHELL R	18	6	3		30
Art	ART 10A,KIYOSE Y	ART 10A	KIYOSE Y	8	5	2		27
Art	ART 10A,KARLSEN A M	ART 10A	KARLSEN A M	11	5	2		29
Art	ART 10A,BURCHMAN J H	ART 10A	BURCHMAN J H	12	8	4		30
Art	ART 10A,MAMMARELLA C J	ART 10A	MAMMARELLA C J	4	8	3		29
Art	ART 10A,VICICH G M	ART 10A	VICICH G M	12	13			30
Art	ART 10A,KARLSEN A M	ART 10A	KARLSEN A M	13	7	3		27
Art	ART 10A,SILVER E M	ART 10A	SILVER E M	18	3	1		26
Art	ART 10A,MITCHELL R	ART 10A	MITCHELL R	14	8	1		28
Art	ART 10B,WINSRYG M W	ART 10B	WINSRYG M W	13	10			26
Art	ART 10B,DAVIS R L	ART 10B	DAVIS R L	16	8	1		31
Art	ART 10B,MIYANO E	ART 10B	MIYANO E	15	3	1		23
Art	ART 10C,LUNDQUIST T	ART 10C	LUNDQUIST T	5	19	1		31
Art	ART 10C,OBIAMIWE O D	ART 10C	OBIAMIWE O D	17	2			21
Art	ART 10C,OBIAMIWE O D	ART 10C	OBIAMIWE O D	18	1	1		25
Art	ART 13,SILVER E M	ART 13	SILVER E M	11	4			23
Art	ART 13,HARTMAN D G	ART 13	HARTMAN D G	23	6			30
Art	ART 13,HARTMAN D G	ART 13	HARTMAN D G	22	5			30
Art	ART 13,BROMBERG T L	ART 13	BROMBERG T L	10	4	3		20
Art	ART 17A,RIGGS T M	ART 17A	RIGGS T M	4	8	1		18
Art	ART 20A,HATTON C	ART 20A	HATTON C	9	9	5		32
Art	ART 20A,VICICH G M	ART 20A	VICICH G M	20	5	1		31
Art	ART 20A,HATTON C	ART 20A	HATTON C	12	10	5		34
Art	ART 20A,RIGGS T M	ART 20A	RIGGS T M	7	4	5		27
Art	ART 20A,HATTON C	ART 20A	HATTON C	6	9	10	1	34
Art	ART 20A,KAGAN SHARON	ART 20A	KAGAN SHARON	10	6	4		32
Art	ART 20A,MAMMARELLA C J	ART 20A	MAMMARELLA C J	4	12	7		30
Art	ART 20A,RICHARDSON DOOL L J	ART 20A	RICHARDSON DOOL L J	6	9	4		30
Art	ART 20A,ZARCONE J	ART 20A	ZARCONE J	10	2	2		30
Art	ART 20A,GRECO J	ART 20A	GRECO J	8	12	2		30
Art	ART 20A,SHIBATA J M	ART 20A	SHIBATA J M	19	5			27
Art	ART 20A,OCONNELL J L	ART 20A	OCONNELL J L	3	8	9		34
Art	ART 20B,KARLSEN A M	ART 20B	KARLSEN A M	14	6	2		29
Art	ART 20B,KARLSEN A M	ART 20B	KARLSEN A M	10	5	2		29
Art	ART 20B,HATTON C	ART 20B	HATTON C	18	10	4		38
Art	ART 20B,KOMPANEYETS M	ART 20B	KOMPANEYETS M	16	2	3	1	34
Art	ART 20C,WINSRYG M W	ART 20C	WINSRYG M W	7	3	2		21
Art	ART 21A,KOMPANEYETS M	ART 21A	KOMPANEYETS M	20	7	5		34
Art	ART 21A,TRUJILLO M E	ART 21A	TRUJILLO M E	19	4	3		29
Art	ART 21A,OCONNELL J L	ART 21A	OCONNELL J L	5	12	13	1	36
Art	ART 21B,TRUJILLO M E	ART 21B	TRUJILLO M E	12	6	2	1	25
Art	ART 30A,SHIBATA J M	ART 30A	SHIBATA J M	13	5	3		27
Art	ART 30C,OTA N T	ART 30C	OTA N T	8	4	1		26
Art	ART 30C,OTA N T	ART 30C	OTA N T	13	8	2		29
Art	ART 31,TRUJILLO M E	ART 31	TRUJILLO M E	14	8	1		28
Art	ART 31,LOPEZ L G	ART 31	LOPEZ L G	10	5	3		30
Art	ART 31,DAVIS R L	ART 31	DAVIS R L	12	4	1		18
Art	ART 31,ZARCONE J	ART 31	ZARCONE J	5	4	3		15
Art	ART 32,DAVIS R L	ART 32	DAVIS R L	12	3		1	16
Art	ART 32,LOPEZ L G	ART 32	LOPEZ L G	2	2	2	3	22
Art	ART 32,ZARCONE J	ART 32	ZARCONE J	8	2			11
Art	ART 33,TRUJILLO M E	ART 33	TRUJILLO M E	12	6	3		26
Art	ART 34A,LOPEZ L G	ART 34A	LOPEZ L G	14	2	3	1	32
Art	ART 34A,KAGAN SHARON	ART 34A	KAGAN SHARON	10	3	1	1	26
Art	ART 34B,LOPEZ L G	ART 34B	LOPEZ L G	9	3	1	2	30
Art	ART 40A,HARTMAN D G	ART 40A	HARTMAN D G	24	4	2		31
Art	ART 40A,HARTMAN D G	ART 40A	HARTMAN D G	20	4	1		27
Art	ART 40A,BROMBERG T L	ART 40A	BROMBERG T L	4	5			10
Art	ART 40B,HARTMAN D G	ART 40B	HARTMAN D G	13				13
Art	ART 40B,BROMBERG T L	ART 40B	BROMBERG T L	3	4	1		10
Art	ART 40C,HARTMAN D G	ART 40C	HARTMAN D G	4	1		1	7
Art	ART 41A,SIMON D L	ART 41A	SIMON D L	11	8	1		26
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	16	6	1	1	26
Art	ART 52A,TOMKINSON B D	ART 52A	TOMKINSON B D	13	7			24
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	10	3	2		17
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	15	6	2	1	26
Art	ART 52B,PHILLIPS F	ART 52B	PHILLIPS F	10	4			15
Art	ART 52B,PHILLIPS F	ART 52B	PHILLIPS F	5	2			10
Art	ART 52C,PHILLIPS F	ART 52C	PHILLIPS F	4	5			11
Art	ART 60,THOMASON M M	ART 60	THOMASON M M	11	10	2		27
Art	ART 60B,WINSRYG M W	ART 60B	WINSRYG M W	7	1	1		16
Art	ART 61A,GRECO J	ART 61A	GRECO J	6	4		1	16
Art	ART 61B,GRECO J	ART 61B	GRECO J	2	4	1		10
Art	ART 62,SMITH T A	ART 62	SMITH T A	10	8			25
Art	ARTS 88,DAVIS R L	ARTS 88	DAVIS R L	4				4
Art	DESIGN 8,IRIE I	DESIGN 8	IRIE I	14	4	1		21
Athletics	VAR PE 20,BANUELOS D	VAR PE 20	BANUELOS D	9		6		29
Athletics	VAR PE 20,MURRAY Z M	VAR PE 20	MURRAY Z M	4	4	2		19
Athletics	VAR PE 20,LINDHEIM G M	VAR PE 20	LINDHEIM G M	63	7	5		94
Athletics	VAR PE 45,WILSON C A	VAR PE 45	WILSON C A	14				16
Athletics	VAR PE 48,CONTARSY S A	VAR PE 48	CONTARSY S A	17		1		18
Athletics	VAR PE 48,CONTARSY S A	VAR PE 48	CONTARSY S A	18		1		19
Athletics	VAR PE 54,GOLDENSON R M	VAR PE 54	GOLDENSON R M	8				9
Athletics	VAR PE 56,SILVA L	VAR PE 56	SILVA L	34	2	2		42
Athletics	VAR PE 56,SILVA L	VAR PE 56	SILVA L	16	1	1		21
Athletics	VAR PE 57,MAYER J L	VAR PE 57	MAYER J L	13		1		15
Athletics	VAR PE 60,SPYCHAJ S L	VAR PE 60	SPYCHAJ S L	8	6			16
Athletics	VAR PE 60,GARCIA S M	VAR PE 60	GARCIA S M	23	6			35
Athletics	VAR PE 60,GARCIA S M	VAR PE 60	GARCIA S M	29	3	4		47
Business	ACCTG 1,PLATZ W A	ACCTG 1	PLATZ W A	10	4	3		43
Business	ACCTG 1,SCHAPA E J	ACCTG 1	SCHAPA E J	23	9	2		40
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	21	3	4	1	47
Business	ACCTG 1,PLATZ W A	ACCTG 1	PLATZ W A	9	9	8		47
Business	ACCTG 1,SCHAPA E J	ACCTG 1	SCHAPA E J	24	6	6	1	40
Business	ACCTG 1,TRIPPETTI V J	ACCTG 1	TRIPPETTI V J	16	10	6		54
Business	ACCTG 1,ANDRE J M	ACCTG 1	ANDRE J M	19	11	6		43
Business	ACCTG 1,NAULT W H	ACCTG 1	NAULT W H	14	2	7		49
Business	ACCTG 1,BROOKINS G T	ACCTG 1	BROOKINS G T	8	6	2		30
Business	ACCTG 1,HALLIDAY P D	ACCTG 1	HALLIDAY P D	9	6	6		40
Business	ACCTG 1,HALLIDAY P D	ACCTG 1	HALLIDAY P D	9	11	10		41
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	18	6	5		38
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	14	9	1		39
Business	ACCTG 1,DEMETRE N J	ACCTG 1	DEMETRE N J	15	13	5	1	46
Business	ACCTG 1,FITZGERALD R L	ACCTG 1	FITZGERALD R L	7	8	6	1	38
Business	ACCTG 1,LARIZADEH M R	ACCTG 1	LARIZADEH M R	8	12	6		52
Business	ACCTG 1,NAULT W H	ACCTG 1	NAULT W H	16	6	2	1	51
Business	ACCTG 2,BROOKINS G T	ACCTG 2	BROOKINS G T	4	2	5		32
Business	ACCTG 2,LEVITON N J	ACCTG 2	LEVITON N J	22	13	6		45
Business	ACCTG 2,BERNSTEIN T D	ACCTG 2	BERNSTEIN T D	21	6	9		41
Business	ACCTG 2,KNIGHT R B	ACCTG 2	KNIGHT R B	13	12	7		47
Business	ACCTG 2,HUANG AI M	ACCTG 2	HUANG AI M	7	6	9		26
Business	ACCTG 2,LU M	ACCTG 2	LU M	8	4	4		26
Business	ACCTG 2,KNIGHT R B	ACCTG 2	KNIGHT R B	17	9	6		42
Business	ACCTG 2,TRIPPETTI V J	ACCTG 2	TRIPPETTI V J	13	12	9		42
Business	ACCTG 2,DANIEL C	ACCTG 2	DANIEL C	3	9	2		21
Business	ACCTG 2,BROOKINS G T	ACCTG 2	BROOKINS G T	8	11	4		35
Business	ACCTG 2,BERNSTEIN T D	ACCTG 2	BERNSTEIN T D	15	7	2		36
Business	ACCTG 2,BERNSTEIN T D	ACCTG 2	BERNSTEIN T D	10	16	2	1	38
Business	ACCTG 2,HUANG AI M	ACCTG 2	HUANG AI M	9	8	5		35
Business	ACCTG 2,HANSON M P	ACCTG 2	HANSON M P	8	6	2	1	30
Business	ACCTG 2,HUANG AI M	ACCTG 2	HUANG AI M	10	5	4	1	32
Business	ACCTG 2,DANIEL C	ACCTG 2	DANIEL C	8	5	4		21
Business	ACCTG 6,HUANG AI M	ACCTG 6	HUANG AI M	3	7	7		26
Business	ACCTG 7,HUANG AI M	ACCTG 7	HUANG AI M	10	8	8		34
Business	ACCTG 10,LU M	ACCTG 10	LU M	5	11	6		31
Business	ACCTG 10,LU M	ACCTG 10	LU M	13	4	1	1	31
Business	ACCTG 10,LU M	ACCTG 10	LU M	10	5	2		21
Business	ACCTG 10,LU M	ACCTG 10	LU M	12	6	4		29
Business	ACCTG 10,BROOKINS G T	ACCTG 10	BROOKINS G T	2	7	1	1	15
Business	ACCTG 10,LU M	ACCTG 10	LU M	6	10	3		29
Business	ACCTG 11,HANSON M P	ACCTG 11	HANSON M P	22	6			37
Business	ACCTG 12,RESNICK W J	ACCTG 12	RESNICK W J	12	13	3		32
Business	ACCTG 12,RESNICK W J	ACCTG 12	RESNICK W J	13	12	5	1	34
Business	ACCTG 15,HAIG J	ACCTG 15	HAIG J	9	8	4	2	32
Business	ACCTG 16,HAIG J	ACCTG 16	HAIG J	3	7	8	1	28
Business	ACCTG 21,SCHAPA E J	ACCTG 21	SCHAPA E J	23	1	3		33
Business	ACCTG 26,HALLIDAY-ROBERT CA E	ACCTG 26	HALLIDAY-ROBERT CA E	3	3	3		13
Business	ACCTG 31,VALDIVIA O	ACCTG 31	VALDIVIA O	18	7	2		36
Business	ACCTG 31,VALDIVIA O	ACCTG 31	VALDIVIA O	22	3			29
Business	ACCTG 45,HALLIDAY P D	ACCTG 45	HALLIDAY P D	13	2	1		20
Business	ACCTG 45,SHISHIDO K M	ACCTG 45	SHISHIDO K M	12	2	1		18
Business	AUTO 40,BARBA R	AUTO 40	BARBA R	4	8	4	1	24
Business	AUTO 46,KAY D	AUTO 46	KAY D	13	3	1		29
Business	AUTO 50,KAY D	AUTO 50	KAY D	10	6	6	1	43
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	14	15	5		49
Business	BUS 1,CHANDLER F G	BUS 1	CHANDLER F G	13	8	11		45
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	13	15	11		48
Business	BUS 1,CHANDLER F G	BUS 1	CHANDLER F G	16	10	11		59
Business	BUS 1,FINESTONE A M	BUS 1	FINESTONE A M	15	12	13		49
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	16	21	9		55
Business	BUS 1,ROPER-CONLEY C	BUS 1	ROPER-CONLEY C	24	17	4		62
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	5	7	3		38
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	5	8	6		34
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	7	11	6		38
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	1	13	8		35
Business	BUS 1,SHISHIDO L K	BUS 1	SHISHIDO L K	2	6	2		32
Business	BUS 1,VEAS S	BUS 1	VEAS S	44	4	3		54
Business	BUS 1,VEAS S	BUS 1	VEAS S	46	5	3		58
Business	BUS 1,CHANDLER F G	BUS 1	CHANDLER F G	19	7	4		39
Business	BUS 1,CHANDLER F G	BUS 1	CHANDLER F G	17	9	3		40
Business	BUS 1,CHANDLER F G	BUS 1	CHANDLER F G	11	7	5	1	33
Business	BUS 1,TUCKER J L	BUS 1	TUCKER J L	15	8	7		43
Business	BUS 1,TUCKER J L	BUS 1	TUCKER J L	6	11	7		43
Business	BUS 1,KELLY MARCELLA A	BUS 1	KELLY MARCELLA A	9	7	3		37
Business	BUS 1,OLIVERI J S	BUS 1	OLIVERI J S	8	17	12		49
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	11	15	4		49
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	7	20	7		47
Business	BUS 5,RADOS-CLOKE A	BUS 5	RADOS-CLOKE A	8	14	6		46
Business	BUS 5,NASSER D M	BUS 5	NASSER D M	23	14	5		49
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	12	17	11		45
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	5	5	12		36
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	7	14	5		35
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	1	8	7		30
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	3	9	7		33
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	10	11	12		43
Business	BUS 5,KLUGMAN E B	BUS 5	KLUGMAN E B	7	14	8		44
Business	BUS 5,SINDELL S M	BUS 5	SINDELL S M	3	14	12		43
Business	BUS 6,HALLIDAY-ROBERT CA E	BUS 6	HALLIDAY-ROBERT CA E	6	9	2		21
Business	BUS 11,MARGOLIS D L	BUS 11	MARGOLIS D L	16	9	1	1	38
Business	BUS 20,KELLY MARCELLA A	BUS 20	KELLY MARCELLA A	18	13	15		57
Business	BUS 20,VEAS S	BUS 20	VEAS S	13	16	12		54
Business	BUS 20,KELLY MARCELLA A	BUS 20	KELLY MARCELLA A	8	13	15		46
Business	BUS 20,VEAS S	BUS 20	VEAS S	19	6	5		39
Business	BUS 20,VEAS S	BUS 20	VEAS S	16	10	7		49
Business	BUS 20,VEAS S	BUS 20	VEAS S	14	9	5		47
Business	BUS 21,IVAS L	BUS 21	IVAS L	24	10	5		48
Business	BUS 22,IVAS L	BUS 22	IVAS L	25	9	7		54
Business	BUS 23,COPLEN J S	BUS 23	COPLEN J S	15	12	8		42
Business	BUS 26,COPLEN J S	BUS 26	COPLEN J S	19	10	4		40
Business	BUS 31,PAIK R	BUS 31	PAIK R	5	3	9		31
Business	BUS 32,PAIK R	BUS 32	PAIK R	6	6	9		29
Business	BUS 32,ROCKWELL C	BUS 32	ROCKWELL C	11	12	3		30
Business	BUS 32,NASSER D M	BUS 32	NASSER D M	13	11	3		31
Business	BUS 32,FINESTONE A M	BUS 32	FINESTONE A M	10	15	2		35
Business	BUS 32,NASSER D M	BUS 32	NASSER D M	12	9	6		31
Business	BUS 32,JUNG D	BUS 32	JUNG D	4	6	3		22
Business	BUS 32,JUNG D	BUS 32	JUNG D	5		3		20
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	7	8	1		25
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	8	7	2		21
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	8	1	4		22
Business	BUS 45,HALLIDAY P D	BUS 45	HALLIDAY P D	5	5	2		17
Business	BUS 45,SHISHIDO K M	BUS 45	SHISHIDO K M	6	6			21
Business	BUS 46,SHISHIDO K M	BUS 46	SHISHIDO K M	10	7	8		40
Business	BUS 46,SHISHIDO K M	BUS 46	SHISHIDO K M	11	11	6		38
Business	BUS 47,HALLIDAY P D	BUS 47	HALLIDAY P D	8	1	1		20
Business	BUS 47,HALLIDAY P D	BUS 47	HALLIDAY P D	2	1	2		17
Business	BUS 50,SABOLIC P C	BUS 50	SABOLIC P C	17	7	3		37
Business	BUS 51,WELTON M	BUS 51	WELTON M	28	4	1		40
Business	BUS 53,RODRIGUEZ K P	BUS 53	RODRIGUEZ K P	5	7	7	2	36
Business	BUS 63,CLAUSEN A I	BUS 63	CLAUSEN A I	7	6	4		41
Business	BUS 65,ROCKWELL C	BUS 65	ROCKWELL C	15	8	2		33
Business	BUS 82,SATTERLEE B C	BUS 82	SATTERLEE B C	12	9			31
Business	BUS 83,SATTERLEE B C	BUS 83	SATTERLEE B C	6	7	3		28
Business	COUNS 4,HALLIDAY P D	COUNS 4	HALLIDAY P D	3	2	1		14
Business	COUNS 4,HALLIDAY P D	COUNS 4	HALLIDAY P D	2	3	4		16
Communicat	BRDCST 1,BEATON J L	BRDCST 1	BEATON J L	12	11	2		37
Communicat	BRDCST 1,SHAW R D	BRDCST 1	SHAW R D	11	8	5	1	38
Communicat	BRDCST 2,GIGGANS J H	BRDCST 2	GIGGANS J H	14	10	2		34
